,Rank,Player,Team,Pos,Value,asof,url
0,1,Ryan Stonehouse,Tennessee Titans,P,54.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
1,2,Tommy Townsend,Kansas City Chiefs,P,54.0,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
2,3,AJ Cole,Las Vegas Raiders,P,52.1,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
3,4,Logan Cooke,Jacksonville Jaguars,P,50.2,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
4,5,Jamie Gillan,New York Giants,P,50.2,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
5,6,Cameron Johnston,Houston Texans,P,49.1,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
6,7,Johnny Hekker,Carolina Panthers,P,48.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
7,8,Michael Dickson,Seattle Seahawks,P,48.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
8,9,Jack Fox,Detroit Lions,P,48.8,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
9,10,Trenton Gill,Chicago Bears,P,48.7,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
10,11,Blake Gillikin,New Orleans Saints,P,48.4,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
11,12,Sam Martin,Buffalo Bills,P,48.2,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
12,13,Riley Dixon,Los Angeles Rams,P,48.0,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
13,14,Tress Way,Washington Commanders,P,47.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
14,15,Bradley Pinion,Atlanta Falcons,P,47.8,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
15,16,Corey Bojorquez,Cleveland Browns,P,47.1,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
16,17,Andy Lee,Arizona Cardinals,P,46.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
17,18,Bryan Anger,Dallas Cowboys,P,46.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
18,19,Pat O'Donnell,Green Bay Packers,P,46.8,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
19,20,Thomas Morstead,Miami Dolphins,P,46.6,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
20,21,Jordan Stout,Baltimore Ravens,P,46.2,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
21,22,Corliss Waitman,Denver Broncos,P,46.0,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
22,23,Arryn Siposs,Philadelphia Eagles,P,45.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
23,24,Braden Mann,New York Jets,P,45.6,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
24,25,Jake Camarda,Tampa Bay Buccaneers,P,45.6,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
25,26,Mitch Wishnowsky,San Francisco 49ers,P,45.5,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
26,27,Ryan Wright,Minnesota Vikings,P,45.0,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
27,28,Pressley Harvin III,Pittsburgh Steelers,P,44.9,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
28,29,Kevin Huber,Cincinnati Bengals,P,44.5,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
29,30,JK Scott,Los Angeles Chargers,P,44.0,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
30,31,Jake Bailey,New England Patriots,P,43.8,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
31,32,Matt Haack,Indianapolis Colts,P,43.6,2022-10-18 18:06:12.759452,/nfl/player-stat/punting-yards-per-punt
