,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Seattle,106.4,109.4,106.6,102.6,110.1,103.1,2022-11-29,/nfl/stat/average-team-passer-rating
1,2,Philadelphia,105.5,99.0,96.3,105.8,105.2,86.8,2022-11-29,/nfl/stat/average-team-passer-rating
2,3,Kansas City,104.6,110.2,85.4,98.1,113.9,101.7,2022-11-29,/nfl/stat/average-team-passer-rating
3,4,Miami,104.0,117.0,88.0,101.4,106.9,85.4,2022-11-29,/nfl/stat/average-team-passer-rating
4,5,Cincinnati,102.0,101.5,91.0,103.8,100.9,105.5,2022-11-29,/nfl/stat/average-team-passer-rating
5,6,San Francisco,97.9,108.0,94.7,93.5,101.8,95.8,2022-11-29,/nfl/stat/average-team-passer-rating
6,7,Buffalo,94.1,84.7,80.8,102.7,89.6,97.1,2022-11-29,/nfl/stat/average-team-passer-rating
7,8,Green Bay,94.0,113.4,107.2,104.0,87.4,106.7,2022-11-29,/nfl/stat/average-team-passer-rating
8,9,Detroit,93.5,98.6,98.9,102.7,81.0,88.1,2022-11-29,/nfl/stat/average-team-passer-rating
9,10,Jacksonville,93.4,116.1,129.8,94.4,92.4,72.1,2022-11-29,/nfl/stat/average-team-passer-rating
10,11,LA Chargers,92.3,97.5,109.7,88.6,95.4,97.4,2022-11-29,/nfl/stat/average-team-passer-rating
11,12,Tennessee,92.1,106.6,91.7,95.6,87.9,88.4,2022-11-29,/nfl/stat/average-team-passer-rating
12,13,Las Vegas,91.8,101.6,98.7,97.2,88.9,91.9,2022-11-29,/nfl/stat/average-team-passer-rating
13,14,Tampa Bay,91.4,88.7,97.6,94.7,87.6,100.3,2022-11-29,/nfl/stat/average-team-passer-rating
14,15,New England,91.3,107.8,119.8,81.2,98.4,94.2,2022-11-29,/nfl/stat/average-team-passer-rating
15,16,Baltimore,91.3,83.3,87.2,86.8,94.7,84.4,2022-11-29,/nfl/stat/average-team-passer-rating
16,17,New Orleans,91.0,94.7,80.4,93.6,88.7,87.4,2022-11-29,/nfl/stat/average-team-passer-rating
17,18,Atlanta,89.5,88.3,77.8,89.6,89.5,86.6,2022-11-29,/nfl/stat/average-team-passer-rating
18,19,Minnesota,89.1,87.0,116.0,101.0,76.5,101.6,2022-11-29,/nfl/stat/average-team-passer-rating
19,20,Dallas,88.4,99.3,91.1,92.1,84.1,102.6,2022-11-29,/nfl/stat/average-team-passer-rating
20,21,NY Giants,88.0,93.5,88.8,84.1,92.7,70.1,2022-11-29,/nfl/stat/average-team-passer-rating
21,22,Cleveland,87.8,94.5,75.3,84.4,91.6,84.6,2022-11-29,/nfl/stat/average-team-passer-rating
22,23,Arizona,85.6,82.6,89.9,89.0,82.5,97.4,2022-11-29,/nfl/stat/average-team-passer-rating
23,24,Chicago,85.2,85.4,75.3,79.6,89.4,75.5,2022-11-29,/nfl/stat/average-team-passer-rating
24,25,Indianapolis,84.3,91.4,77.9,99.7,69.0,93.5,2022-11-29,/nfl/stat/average-team-passer-rating
25,26,LA Rams,83.6,79.7,48.3,85.4,80.9,102.9,2022-11-29,/nfl/stat/average-team-passer-rating
26,27,Washington,83.5,77.0,88.7,88.1,78.8,85.8,2022-11-29,/nfl/stat/average-team-passer-rating
27,28,NY Jets,81.6,103.3,145.0,82.3,80.5,76.0,2022-11-29,/nfl/stat/average-team-passer-rating
28,29,Denver,79.2,79.8,73.8,69.0,88.4,91.7,2022-11-29,/nfl/stat/average-team-passer-rating
29,30,Houston,76.8,67.2,67.8,75.9,77.5,85.2,2022-11-29,/nfl/stat/average-team-passer-rating
30,31,Pittsburgh,76.6,84.5,87.5,76.8,76.4,85.7,2022-11-29,/nfl/stat/average-team-passer-rating
31,32,Carolina,76.3,74.9,103.8,83.3,67.5,68.5,2022-11-29,/nfl/stat/average-team-passer-rating
