,Rank,Player,Team,Pos,Value,asof,url
0,1,Harrison Butker,Kansas City Chiefs,K,62,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
1,2,Wil Lutz,New Orleans Saints,K,60,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
2,2,Brett Maher,Dallas Cowboys,K,60,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
3,4,Evan McPherson,Cincinnati Bengals,K,59,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
4,4,Matthew Wright,Pittsburgh Steelers,K,59,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
5,4,Chris Boswell,Pittsburgh Steelers,K,59,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
6,7,Joey Slye,Washington Commanders,K,58,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
7,7,Matt Gay,Los Angeles Rams,K,58,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
8,7,Cade York,Cleveland Browns,K,58,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
9,7,Justin Tucker,Baltimore Ravens,K,58,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
10,11,Graham Gano,New York Giants,K,57,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
11,11,Daniel Carlson,Las Vegas Raiders,K,57,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
12,11,Greg Zuerlein,New York Jets,K,57,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
13,14,Greg Joseph,Minnesota Vikings,K,56,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
14,14,Jason Myers,Seattle Seahawks,K,56,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
15,14,Tyler Bass,Buffalo Bills,K,56,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
16,17,Ka'imi Fairbairn,Houston Texans,K,55,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
17,17,Brandon McManus,Denver Broncos,K,55,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
18,19,Ryan Succop,Tampa Bay Buccaneers,K,54,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
19,19,Jake Elliott,Philadelphia Eagles,K,54,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
20,19,Younghoe Koo,Atlanta Falcons,K,54,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
21,19,Eddy Pineiro,Carolina Panthers,K,54,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
22,23,Michael Badgley,Detroit Lions,K,53,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
23,24,Nick Folk,New England Patriots,K,52,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
24,24,Riley Patterson,Jacksonville Jaguars,K,52,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
25,24,Chase McLaughlin,Indianapolis Colts,K,52,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
26,27,Cairo Santos,Chicago Bears,K,51,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
27,27,Robbie Gould,San Francisco 49ers,K,51,2022-11-30 02:27:47.926510,/nfl/player-stat/field-goals-succeeded-longest-yards
