,Rank,Player,Team,Pos,Value,asof,url
0,1,Wil Lutz,New Orleans Saints,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
1,1,Taylor Bertolet,Carolina Panthers,KR,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
2,1,Ka'imi Fairbairn,Houston Texans,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
3,1,Nick Folk,New England Patriots,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
4,1,Matt Gay,Los Angeles Rams,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
5,1,Ryan Succop,Tampa Bay Buccaneers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
6,1,Caleb Shudak,Tennessee Titans,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
7,1,Nick Sciba,Pittsburgh Steelers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
8,1,Matthew Wright,Pittsburgh Steelers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
9,1,Chase McLaughlin,Indianapolis Colts,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
10,1,Matt Prater,Arizona Cardinals,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
11,1,Randy Bullock,Tennessee Titans,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
12,1,Michael Badgley,Detroit Lions,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
13,1,Tristan Vizcaino,New England Patriots,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
14,1,Cameron Dicker,Los Angeles Chargers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
15,1,Austin Seibert,Detroit Lions,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
16,1,Chris Boswell,Pittsburgh Steelers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
17,1,Dustin Hopkins,Los Angeles Chargers,K,100.0%,2022-11-30 02:27:50.223334,/nfl/player-stat/extra-point-percentage
