,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,San Francisco,4.3,7.0,7.0,4.0,4.6,6.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
1,2,Tampa Bay,4.8,3.3,0.0,6.0,3.8,6.8,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
2,3,Buffalo,5.0,6.7,7.0,3.9,5.9,6.6,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
3,4,Baltimore,5.1,5.7,14.0,3.8,6.2,7.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
4,5,Philadelphia,5.4,5.3,0.0,4.6,6.3,6.3,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
5,6,New Orleans,6.1,3.3,0.0,4.1,7.8,5.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
6,6,Tennessee,6.1,4.3,7.0,5.8,6.3,6.4,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
7,8,NY Giants,6.1,3.0,6.0,6.6,5.6,9.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
8,9,Washington,6.3,4.3,6.0,7.2,5.3,8.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
9,10,LA Rams,6.5,6.7,0.0,6.3,6.6,6.7,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
10,11,NY Jets,6.6,6.7,3.0,7.1,6.2,10.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
11,12,LA Chargers,6.8,6.7,10.0,6.8,6.8,6.8,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
12,13,Carolina,7.0,3.3,0.0,4.8,9.5,7.6,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
13,13,Green Bay,7.0,4.3,3.0,5.0,8.8,6.7,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
14,15,Pittsburgh,7.2,6.7,7.0,6.3,8.1,8.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
15,16,Detroit,7.3,6.7,3.0,6.3,8.4,9.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
16,17,Denver,7.4,10.3,10.0,6.6,8.1,5.5,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
17,18,Cleveland,7.5,6.7,10.0,7.3,7.7,6.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
18,18,Houston,7.5,4.7,0.0,10.1,5.1,8.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
19,20,Jacksonville,7.5,3.3,10.0,7.4,7.6,7.6,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
20,20,New England,7.5,8.0,7.0,6.4,8.6,5.0,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
21,22,Dallas,7.6,7.3,6.0,7.3,7.9,5.7,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
22,23,Kansas City,7.8,4.3,0.0,8.4,7.2,7.8,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
23,23,Minnesota,7.8,8.7,6.0,7.3,8.3,8.6,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
24,25,Las Vegas,7.9,9.0,17.0,7.3,8.6,7.6,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
25,26,Cincinnati,8.0,7.0,7.0,7.1,8.7,7.8,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
26,27,Miami,8.2,2.0,3.0,4.1,11.9,6.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
27,28,Arizona,8.3,10.3,14.0,7.5,9.0,8.2,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
28,29,Seattle,8.8,7.7,10.0,7.9,9.8,5.9,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
29,30,Indianapolis,9.2,13.7,7.0,8.1,10.1,4.9,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
30,31,Atlanta,9.6,10.3,10.0,9.8,9.4,7.9,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
31,32,Chicago,10.3,9.0,10.0,7.6,13.4,6.1,2023-01-11,/nfl/stat/opp-2nd-quarter-points-per-game
