,Rank,Player,Team,Pos,Value,asof,url
0,1,Ryan Succop,Tampa Bay Buccaneers,K,19,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
1,2,Graham Gano,New York Giants,K,17,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
2,2,Jason Myers,Seattle Seahawks,K,17,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
3,4,Justin Tucker,Baltimore Ravens,K,16,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
4,4,Daniel Carlson,Las Vegas Raiders,K,16,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
5,6,Brett Maher,Dallas Cowboys,K,15,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
6,6,Nick Folk,New England Patriots,K,15,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
7,6,Brandon McManus,Denver Broncos,K,15,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
8,9,Cade York,Cleveland Browns,K,14,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
9,9,Younghoe Koo,Atlanta Falcons,K,14,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
10,9,Greg Zuerlein,New York Jets,K,14,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
11,9,Eddy Pineiro,Carolina Panthers,K,14,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
12,13,Chase McLaughlin,Indianapolis Colts,K,13,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
13,13,Ka'imi Fairbairn,Houston Texans,K,13,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
14,15,Wil Lutz,New Orleans Saints,K,12,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
15,15,Cairo Santos,Chicago Bears,K,12,2022-11-01 08:06:37.370105,/nfl/player-stat/field-goals-succeeded
