,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Chicago,192.0,181.7,127.0,225.4,168.1,118.7,2022-11-29,/nfl/stat/rushing-yards-per-game
1,2,Baltimore,162.7,155.0,162.0,149.4,173.8,145.8,2022-11-29,/nfl/stat/rushing-yards-per-game
2,3,Philadelphia,162.5,199.3,363.0,179.5,142.2,156.1,2022-11-29,/nfl/stat/rushing-yards-per-game
3,4,Atlanta,160.0,151.3,167.0,181.3,138.7,85.4,2022-11-29,/nfl/stat/rushing-yards-per-game
4,5,Cleveland,154.4,127.0,189.0,166.5,139.8,145.4,2022-11-29,/nfl/stat/rushing-yards-per-game
5,6,NY Giants,151.1,123.3,90.0,149.2,153.4,99.3,2022-11-29,/nfl/stat/rushing-yards-per-game
6,7,Dallas,139.2,159.7,169.0,124.7,156.6,122.0,2022-11-29,/nfl/stat/rushing-yards-per-game
7,8,Buffalo,136.7,170.0,164.0,137.3,136.4,131.2,2022-11-29,/nfl/stat/rushing-yards-per-game
8,9,Jacksonville,130.4,93.7,38.0,116.0,142.3,103.2,2022-11-29,/nfl/stat/rushing-yards-per-game
9,10,Detroit,129.5,117.0,96.0,135.3,122.4,110.9,2022-11-29,/nfl/stat/rushing-yards-per-game
10,11,San Francisco,124.4,137.3,96.0,126.2,122.8,124.6,2022-11-29,/nfl/stat/rushing-yards-per-game
11,12,Tennessee,122.9,71.3,63.0,93.2,147.7,141.3,2022-11-29,/nfl/stat/rushing-yards-per-game
12,13,Las Vegas,122.8,156.3,283.0,133.3,116.9,95.6,2022-11-29,/nfl/stat/rushing-yards-per-game
13,14,Green Bay,121.3,123.0,106.0,145.0,104.3,109.3,2022-11-29,/nfl/stat/rushing-yards-per-game
14,15,Washington,121.1,160.3,176.0,115.7,126.5,121.2,2022-11-29,/nfl/stat/rushing-yards-per-game
15,16,Seattle,118.9,87.3,65.0,95.2,138.7,122.0,2022-11-29,/nfl/stat/rushing-yards-per-game
16,17,Carolina,116.8,151.0,185.0,127.6,101.6,108.4,2022-11-29,/nfl/stat/rushing-yards-per-game
17,18,Arizona,114.9,108.7,181.0,122.8,107.0,118.7,2022-11-29,/nfl/stat/rushing-yards-per-game
18,19,Kansas City,114.8,145.0,117.0,102.2,130.0,119.1,2022-11-29,/nfl/stat/rushing-yards-per-game
19,20,NY Jets,114.6,130.3,158.0,112.8,116.8,98.1,2022-11-29,/nfl/stat/rushing-yards-per-game
20,21,Pittsburgh,113.6,163.7,172.0,121.2,107.3,91.1,2022-11-29,/nfl/stat/rushing-yards-per-game
21,22,New Orleans,113.2,60.0,63.0,139.2,87.2,117.1,2022-11-29,/nfl/stat/rushing-yards-per-game
22,23,New England,109.0,71.3,45.0,112.0,106.5,124.4,2022-11-29,/nfl/stat/rushing-yards-per-game
23,24,Denver,104.3,93.3,121.0,114.8,95.5,119.1,2022-11-29,/nfl/stat/rushing-yards-per-game
24,25,Indianapolis,99.7,138.7,110.0,84.8,114.5,149.4,2022-11-29,/nfl/stat/rushing-yards-per-game
25,26,Minnesota,99.4,92.3,57.0,111.5,84.8,113.5,2022-11-29,/nfl/stat/rushing-yards-per-game
26,27,Cincinnati,96.3,137.0,108.0,129.8,77.1,99.3,2022-11-29,/nfl/stat/rushing-yards-per-game
27,28,Miami,94.8,112.7,66.0,91.8,98.4,92.2,2022-11-29,/nfl/stat/rushing-yards-per-game
28,29,Houston,88.5,52.7,36.0,88.0,88.8,83.6,2022-11-29,/nfl/stat/rushing-yards-per-game
29,30,LA Chargers,85.8,77.0,65.0,68.6,100.2,107.9,2022-11-29,/nfl/stat/rushing-yards-per-game
30,31,LA Rams,79.7,110.0,116.0,64.7,97.8,95.7,2022-11-29,/nfl/stat/rushing-yards-per-game
31,32,Tampa Bay,73.0,102.7,96.0,40.2,100.3,96.3,2022-11-29,/nfl/stat/rushing-yards-per-game
