,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Chicago,53.24%,39.39%,30.77%,51.35%,55.38%,35.74%,2023-01-11,/nfl/stat/rushing-first-down-pct
1,2,Baltimore,49.55%,46.00%,35.00%,50.98%,48.37%,40.36%,2023-01-11,/nfl/stat/rushing-first-down-pct
2,3,Atlanta,46.06%,42.37%,45.45%,49.17%,42.28%,24.51%,2023-01-11,/nfl/stat/rushing-first-down-pct
3,4,NY Giants,42.61%,38.81%,33.33%,45.45%,39.39%,30.10%,2023-01-11,/nfl/stat/rushing-first-down-pct
4,5,Carolina,42.35%,45.45%,71.43%,43.15%,41.48%,36.65%,2023-01-11,/nfl/stat/rushing-first-down-pct
5,6,Philadelphia,41.82%,28.81%,47.83%,43.72%,39.78%,45.36%,2023-01-11,/nfl/stat/rushing-first-down-pct
6,7,Cleveland,40.57%,40.82%,27.78%,41.38%,39.77%,40.35%,2023-01-11,/nfl/stat/rushing-first-down-pct
7,8,San Francisco,38.04%,41.94%,47.62%,38.62%,37.34%,34.88%,2023-01-11,/nfl/stat/rushing-first-down-pct
8,9,Tennessee,37.55%,40.38%,21.05%,31.88%,43.17%,37.30%,2023-01-11,/nfl/stat/rushing-first-down-pct
9,10,Pittsburgh,37.39%,45.31%,43.48%,32.30%,41.85%,25.73%,2023-01-11,/nfl/stat/rushing-first-down-pct
10,11,Dallas,37.18%,24.59%,40.00%,35.48%,39.13%,28.78%,2023-01-11,/nfl/stat/rushing-first-down-pct
11,12,Washington,36.58%,29.63%,43.75%,36.36%,36.81%,37.39%,2023-01-11,/nfl/stat/rushing-first-down-pct
12,13,Las Vegas,35.57%,31.75%,28.57%,36.72%,34.34%,26.61%,2023-01-11,/nfl/stat/rushing-first-down-pct
13,14,Arizona,35.28%,42.86%,45.45%,36.77%,33.92%,34.91%,2023-01-11,/nfl/stat/rushing-first-down-pct
14,15,Denver,35.00%,40.98%,54.55%,38.31%,31.51%,37.46%,2023-01-11,/nfl/stat/rushing-first-down-pct
15,16,Buffalo,34.88%,41.79%,44.44%,32.47%,36.62%,34.89%,2023-01-11,/nfl/stat/rushing-first-down-pct
16,17,Green Bay,34.73%,35.19%,35.29%,38.41%,31.18%,29.31%,2023-01-11,/nfl/stat/rushing-first-down-pct
17,18,New England,34.03%,24.49%,30.00%,33.33%,34.55%,37.70%,2023-01-11,/nfl/stat/rushing-first-down-pct
18,19,New Orleans,33.77%,46.94%,43.75%,37.25%,30.26%,36.81%,2023-01-11,/nfl/stat/rushing-first-down-pct
19,20,Houston,32.49%,28.26%,16.67%,29.03%,35.29%,28.95%,2023-01-11,/nfl/stat/rushing-first-down-pct
20,21,Jacksonville,32.39%,34.62%,15.38%,30.20%,33.99%,30.26%,2023-01-11,/nfl/stat/rushing-first-down-pct
21,22,Seattle,30.64%,44.26%,45.45%,29.55%,31.76%,35.10%,2023-01-11,/nfl/stat/rushing-first-down-pct
22,23,LA Rams,30.38%,44.23%,42.86%,27.93%,34.21%,26.26%,2023-01-11,/nfl/stat/rushing-first-down-pct
23,24,Detroit,30.32%,30.43%,33.33%,29.52%,31.33%,31.61%,2023-01-11,/nfl/stat/rushing-first-down-pct
24,25,Indianapolis,29.35%,32.65%,36.00%,25.00%,33.54%,43.50%,2023-01-11,/nfl/stat/rushing-first-down-pct
25,26,Miami,27.19%,33.96%,52.94%,28.93%,25.68%,26.77%,2023-01-11,/nfl/stat/rushing-first-down-pct
26,27,Cincinnati,26.89%,17.46%,13.33%,29.82%,24.19%,28.68%,2023-01-11,/nfl/stat/rushing-first-down-pct
27,28,NY Jets,26.87%,17.07%,9.09%,25.66%,28.17%,28.06%,2023-01-11,/nfl/stat/rushing-first-down-pct
28,29,LA Chargers,26.42%,33.33%,14.29%,29.41%,23.63%,27.93%,2023-01-11,/nfl/stat/rushing-first-down-pct
29,30,Kansas City,25.74%,29.82%,52.38%,19.79%,30.77%,27.66%,2023-01-11,/nfl/stat/rushing-first-down-pct
30,31,Minnesota,24.35%,28.99%,42.86%,25.69%,22.56%,31.02%,2023-01-11,/nfl/stat/rushing-first-down-pct
31,32,Tampa Bay,22.83%,25.86%,33.33%,16.76%,29.81%,26.62%,2023-01-11,/nfl/stat/rushing-first-down-pct
