,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Jacksonville,58.18%,54.44%,49.67%,57.51%,58.67%,46.00%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
1,2,Washington,58.07%,48.67%,68.89%,59.88%,56.03%,50.09%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
2,3,San Francisco,56.87%,53.81%,41.56%,60.82%,52.04%,54.33%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
3,4,Green Bay,55.80%,66.11%,71.89%,64.78%,47.83%,56.12%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
4,5,NY Giants,52.77%,53.22%,56.11%,51.37%,54.03%,49.11%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
5,6,Pittsburgh,52.36%,53.30%,62.56%,53.14%,51.67%,45.19%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
6,7,LA Rams,51.80%,62.56%,72.22%,52.07%,51.49%,42.70%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
7,8,Atlanta,51.41%,63.44%,83.44%,53.99%,48.50%,45.46%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
8,9,New Orleans,51.39%,41.37%,29.00%,51.18%,51.58%,48.09%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
9,10,Cincinnati,51.36%,46.15%,39.11%,53.67%,49.68%,55.58%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
10,11,Indianapolis,51.16%,52.70%,53.56%,54.42%,48.27%,54.56%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
11,12,New England,51.11%,55.11%,72.56%,44.83%,56.69%,53.38%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
12,13,Kansas City,50.55%,48.85%,60.89%,48.51%,52.81%,61.24%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
13,14,Denver,50.37%,43.85%,46.78%,55.56%,45.75%,51.02%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
14,15,Arizona,50.34%,42.85%,24.89%,50.63%,50.09%,50.27%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
15,16,Miami,50.30%,49.85%,42.44%,47.07%,52.89%,44.53%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
16,17,Buffalo,49.91%,47.33%,57.00%,42.04%,57.79%,51.39%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
17,18,Baltimore,49.59%,51.22%,43.67%,47.17%,51.53%,55.42%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
18,19,Philadelphia,49.36%,48.37%,58.44%,49.79%,48.76%,53.16%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
19,20,Seattle,48.40%,42.07%,32.22%,44.17%,52.62%,46.73%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
20,21,Houston,48.37%,40.89%,46.44%,47.72%,48.94%,46.93%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
21,22,Las Vegas,48.31%,51.81%,64.67%,52.13%,44.93%,53.86%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
22,23,Cleveland,48.28%,45.07%,37.44%,47.58%,48.90%,45.95%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
23,24,NY Jets,47.35%,42.04%,45.33%,48.01%,46.75%,47.99%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
24,25,Detroit,47.16%,46.81%,28.11%,47.64%,46.63%,44.24%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
25,26,Chicago,46.97%,34.93%,35.33%,37.81%,57.26%,50.24%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
26,27,Dallas,46.62%,46.59%,47.89%,43.20%,49.70%,45.51%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
27,28,LA Chargers,46.57%,50.19%,36.56%,48.68%,44.88%,47.72%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
28,29,Tampa Bay,45.83%,39.26%,39.22%,38.78%,52.88%,51.75%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
29,30,Tennessee,45.58%,52.85%,49.78%,44.75%,46.31%,52.51%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
30,31,Minnesota,43.94%,51.81%,53.67%,43.64%,44.32%,47.97%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
31,32,Carolina,42.59%,55.11%,71.00%,40.04%,45.47%,47.65%,2023-02-09,/nfl/stat/3rd-quarter-time-of-possession-share-pct
