,Rank,Player,Team,Pos,Value,asof,url
0,1,Brett Maher,Dallas Cowboys,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
1,1,Ka'imi Fairbairn,Houston Texans,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
2,1,Eddy Pineiro,Carolina Panthers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
3,1,Randy Bullock,Tennessee Titans,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
4,1,Greg Zuerlein,New York Jets,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
5,1,Matt Ammendola,Houston Texans,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
6,1,Tyler Bass,Buffalo Bills,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
7,1,Cameron Dicker,Los Angeles Chargers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
8,1,Justin Tucker,Baltimore Ravens,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
9,1,Greg Joseph,Minnesota Vikings,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
10,1,Caleb Shudak,Tennessee Titans,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
11,1,Taylor Bertolet,Carolina Panthers,KR,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
12,1,Jake Elliott,Philadelphia Eagles,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
13,1,Rodrigo Blankenship,Indianapolis Colts,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
14,1,Matt Gay,Los Angeles Rams,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
15,1,Cade York,Cleveland Browns,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
16,1,Graham Gano,New York Giants,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
17,1,Cairo Santos,Chicago Bears,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
18,1,Daniel Carlson,Las Vegas Raiders,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
19,1,Matthew Wright,Jacksonville Jaguars,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
20,1,Nick Sciba,Pittsburgh Steelers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
21,1,Mason Crosby,Green Bay Packers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
22,1,Dustin Hopkins,Los Angeles Chargers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
23,1,Younghoe Koo,Atlanta Falcons,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
24,1,Joey Slye,Washington Commanders,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
25,1,Chase McLaughlin,Indianapolis Colts,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
26,1,Riley Patterson,Jacksonville Jaguars,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
27,1,Nick Folk,New England Patriots,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
28,1,Harrison Butker,Kansas City Chiefs,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
29,1,Wil Lutz,New Orleans Saints,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
30,1,Matt Prater,Arizona Cardinals,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
31,1,Chris Boswell,Pittsburgh Steelers,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
32,1,Jason Myers,Seattle Seahawks,K,100.0%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
33,34,Robbie Gould,San Francisco 49ers,K,93.8%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
34,35,Ryan Succop,Tampa Bay Buccaneers,K,90.9%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
35,36,Evan McPherson,Cincinnati Bengals,K,88.9%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
36,37,Michael Badgley,Detroit Lions,K,85.7%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
37,37,Brandon McManus,Denver Broncos,K,85.7%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
38,39,Jason Sanders,Miami Dolphins,K,83.3%,2023-02-09 11:52:58.620192,/nfl/player-stat/field-goal-percentage-20-to-29
